bloco,escopo,nivel,descricao,valor,cnpj,periodo
DMPL,IND,2.16,Reserva de capital_Dividendos provisionados: Dividendos intermediários,0.0,01027058,2024-12-31
DMPL,IND,2.17,Reserva de capital_Dividendos provisionados: Dividendos mínimos obrigatórios,0.0,01027058,2024-12-31
DMPL,IND,2.19,Reserva de capital_Outros resultados abrangentes: Ajuste de avaliação patrimonial de instrumentos financeiros,0.0,01027058,2024-12-31
DMPL,IND,3,Ações em tesouraria,-30000.0,01027058,2024-12-31
DMPL,IND,3.2,Ações em tesouraria_Ações restritas outorgadas,0.0,01027058,2024-12-31
DMPL,IND,3.4,Ações em tesouraria_Lucro líquido do exercício,0.0,01027058,2024-12-31
DMPL,IND,3.6,Ações em tesouraria_Juros sobre o capital próprio pagos,0.0,01027058,2024-12-31
DMPL,IND,3.8,Ações em tesouraria_Destinação sobre o lucro líquido do exercício: Reserva de Orçamento de Capital,0.0,01027058,2024-12-31
DMPL,IND,3.10,Ações em tesouraria_Outros resultados abrangentes: Variação cambial sobre investimento líquido no exterior,0.0,01027058,2024-12-31
DMPL,IND,3.11,Ações em tesouraria_Outros resultados abrangentes: Benefício pós-emprego,0.0,01027058,2024-12-31
DMPL,IND,3.12,Ações em tesouraria_Efeito dos acionistas não controladores sobre entidades consolidadas,0.0,01027058,2024-12-31
DMPL,IND,3.13,Ações em tesouraria_Transferência de ações em tesouraria pelo período de ações,94959000.0,01027058,2024-12-31
DMPL,IND,3.14,Ações em tesouraria_Cancelamento de ações,0.0,01027058,2024-12-31
DMPL,IND,3.16,Ações em tesouraria_Dividendos provisionados: Dividendos intermediários,0.0,01027058,2024-12-31
DMPL,IND,3.17,Ações em tesouraria_Dividendos provisionados: Dividendos mínimos obrigatórios,0.0,01027058,2024-12-31
DMPL,IND,3.19,Ações em tesouraria_Outros resultados abrangentes: Ajuste de avaliação patrimonial de instrumentos financeiros,0.0,01027058,2024-12-31
DMPL,IND,4,Reservas de lucros - Legal,1140000000.0,01027058,2024-12-31
DMPL,IND,4.2,Reservas de lucros - Legal_Ações restritas outorgadas,0.0,01027058,2024-12-31
DMPL,IND,4.4,Reservas de lucros - Legal_Lucro líquido do exercício,0.0,01027058,2024-12-31
DMPL,IND,4.6,Reservas de lucros - Legal_Juros sobre o capital próprio pagos,0.0,01027058,2024-12-31
DMPL,IND,4.8,Reservas de lucros - Legal_Destinação sobre o lucro líquido do exercício: Reserva de Orçamento de Capital,0.0,01027058,2024-12-31
DMPL,IND,4.10,Reservas de lucros - Legal_Outros resultados abrangentes: Variação cambial sobre investimento líquido no exterior,0.0,01027058,2024-12-31
DMPL,IND,4.11,Reservas de lucros - Legal_Outros resultados abrangentes: Benefício pós-emprego,0.0,01027058,2024-12-31
DMPL,IND,4.12,Reservas de lucros - Legal_Efeito dos acionistas não controladores sobre entidades consolidadas,0.0,01027058,2024-12-31
DMPL,IND,4.13,Reservas de lucros - Legal_Transferência de ações em tesouraria pelo período de ações,0.0,01027058,2024-12-31
DMPL,IND,4.14,Reservas de lucros - Legal_Cancelamento de ações,0.0,01027058,2024-12-31
DMPL,IND,4.16,Reservas de lucros - Legal_Dividendos provisionados: Dividendos intermediários,0.0,01027058,2024-12-31
DMPL,IND,4.17,Reservas de lucros - Legal_Dividendos provisionados: Dividendos mínimos obrigatórios,0.0,01027058,2024-12-31
DMPL,IND,4.19,Reservas de lucros - Legal_Outros resultados abrangentes: Ajuste de avaliação patrimonial de instrumentos financeiros,0.0,01027058,2024-12-31
DMPL,IND,5,Reservas de lucros - Orçamento de capital,2540213000.0,01027058,2024-12-31
DMPL,IND,5.2,Reservas de lucros - Orçamento de capital_Ações restritas outorgadas,0.0,01027058,2024-12-31
DMPL,IND,5.4,Reservas de lucros - Orçamento de capital_Lucro líquido do exercício,0.0,01027058,2024-12-31
DMPL,IND,5.6,Reservas de lucros - Orçamento de capital_Juros sobre o capital próprio pagos,-410000000.0,01027058,2024-12-31
DMPL,IND,5.8,Reservas de lucros - Orçamento de capital_Destinação sobre o lucro líquido do exercício: Reserva de Orçamento de Capital,1438838000.0,01027058,2024-12-31
DMPL,IND,5.10,Reservas de lucros - Orçamento de capital_Outros resultados abrangentes: Variação cambial sobre investimento líquido no exterior,0.0,01027058,2024-12-31
DMPL,IND,5.11,Reservas de lucros - Orçamento de capital_Outros resultados abrangentes: Benefício pós-emprego,0.0,01027058,2024-12-31
DMPL,IND,5.12,Reservas de lucros - Orçamento de capital_Efeito dos acionistas não controladores sobre entidades consolidadas,0.0,01027058,2024-12-31
DMPL,IND,5.13,Reservas de lucros - Orçamento de capital_Transferência de ações em tesouraria pelo período de ações,0.0,01027058,2024-12-31
DMPL,IND,5.14,Reservas de lucros - Orçamento de capital_Cancelamento de ações,-286495000.0,01027058,2024-12-31
DMPL,IND,5.16,Reservas de lucros - Orçamento de capital_Dividendos provisionados: Dividendos intermediários,-3388349000.0,01027058,2024-12-31
DMPL,IND,5.17,Reservas de lucros - Orçamento de capital_Dividendos provisionados: Dividendos mínimos obrigatórios,-431651000.0,01027058,2024-12-31
DMPL,IND,5.19,Reservas de lucros - Orçamento de capital_Outros resultados abrangentes: Ajuste de avaliação patrimonial de instrumentos financeiros,0.0,01027058,2024-12-31
DMPL,IND,6,Reservas de lucros - Retenção de lucros,0.0,01027058,2024-12-31
DMPL,IND,6.2,Reservas de lucros - Retenção de lucros_Ações restritas outorgadas,0.0,01027058,2024-12-31
DMPL,IND,6.4,Reservas de lucros - Retenção de lucros_Lucro líquido do exercício,1438838000.0,01027058,2024-12-31
DMPL,IND,6.6,Reservas de lucros - Retenção de lucros_Juros sobre o capital próprio pagos,0.0,01027058,2024-12-31
DMPL,IND,6.8,Reservas de lucros - Retenção de lucros_Destinação sobre o lucro líquido do exercício: Reserva de Orçamento de Capital,-1438838000.0,01027058,2024-12-31
DMPL,IND,6.10,Reservas de lucros - Retenção de lucros_Outros resultados abrangentes: Variação cambial sobre investimento líquido no exterior,0.0,01027058,2024-12-31
DMPL,IND,6.11,Reservas de lucros - Retenção de lucros_Outros resultados abrangentes: Benefício pós-emprego,0.0,01027058,2024-12-31
DMPL,IND,6.12,Reservas de lucros - Retenção de lucros_Efeito dos acionistas não controladores sobre entidades consolidadas,0.0,01027058,2024-12-31
DMPL,IND,6.13,Reservas de lucros - Retenção de lucros_Transferência de ações em tesouraria pelo período de ações,0.0,01027058,2024-12-31
DMPL,IND,6.14,Reservas de lucros - Retenção de lucros_Cancelamento de ações,0.0,01027058,2024-12-31
DMPL,IND,6.16,Reservas de lucros - Retenção de lucros_Dividendos provisionados: Dividendos intermediários,0.0,01027058,2024-12-31
DMPL,IND,6.17,Reservas de lucros - Retenção de lucros_Dividendos provisionados: Dividendos mínimos obrigatórios,0.0,01027058,2024-12-31
DMPL,IND,6.19,Reservas de lucros - Retenção de lucros_Outros resultados abrangentes: Ajuste de avaliação patrimonial de instrumentos financeiros,0.0,01027058,2024-12-31
DMPL,IND,7,Outros resultados abrangentes,-160329000.0,01027058,2024-12-31
DMPL,IND,7.2,Outros resultados abrangentes_Ações restritas outorgadas,0.0,01027058,2024-12-31
DMPL,IND,7.4,Outros resultados abrangentes_Lucro líquido do exercício,0.0,01027058,2024-12-31
DMPL,IND,7.6,Outros resultados abrangentes_Juros sobre o capital próprio pagos,0.0,01027058,2024-12-31
DMPL,IND,7.8,Outros resultados abrangentes_Destinação sobre o lucro líquido do exercício: Reserva de Orçamento de Capital,0.0,01027058,2024-12-31
DMPL,IND,7.10,Outros resultados abrangentes_Outros resultados abrangentes: Variação cambial sobre investimento líquido no exterior,903000.0,01027058,2024-12-31
DMPL,IND,7.11,Outros resultados abrangentes_Outros resultados abrangentes: Benefício pós-emprego,2382000.0,01027058,2024-12-31
DMPL,IND,7.12,Outros resultados abrangentes_Efeito dos acionistas não controladores sobre entidades consolidadas,0.0,01027058,2024-12-31
DMPL,IND,7.13,Outros resultados abrangentes_Transferência de ações em tesouraria pelo período de ações,0.0,01027058,2024-12-31
DMPL,IND,7.14,Outros resultados abrangentes_Cancelamento de ações,0.0,01027058,2024-12-31
DMPL,IND,7.16,Outros resultados abrangentes_Dividendos provisionados: Dividendos intermediários,0.0,01027058,2024-12-31
DMPL,IND,7.17,Outros resultados abrangentes_Dividendos provisionados: Dividendos mínimos obrigatórios,0.0,01027058,2024-12-31
DMPL,IND,7.19,Outros resultados abrangentes_Outros resultados abrangentes: Ajuste de avaliação patrimonial de instrumentos financeiros,-958000.0,01027058,2024-12-31
DMPL,IND,8,Participação dos acionistas controladores,9226873000.0,01027058,2024-12-31
DMPL,IND,8.2,Participação dos acionistas controladores_Ações restritas outorgadas,43400000.0,01027058,2024-12-31
DMPL,IND,8.4,Participação dos acionistas controladores_Lucro líquido do exercício,1438838000.0,01027058,2024-12-31
DMPL,IND,8.6,Participação dos acionistas controladores_Juros sobre o capital próprio pagos,-410000000.0,01027058,2024-12-31
DMPL,IND,8.8,Participação dos acionistas controladores_Destinação sobre o lucro líquido do exercício: Reserva de Orçamento de Capital,0.0,01027058,2024-12-31
DMPL,IND,8.10,Participação dos acionistas controladores_Outros resultados abrangentes: Variação cambial sobre investimento líquido no exterior,903000.0,01027058,2024-12-31
DMPL,IND,8.11,Participação dos acionistas controladores_Outros resultados abrangentes: Benefício pós-emprego,2382000.0,01027058,2024-12-31
DMPL,IND,8.12,Participação dos acionistas controladores_Efeito dos acionistas não controladores sobre entidades consolidadas,0.0,01027058,2024-12-31
DMPL,IND,8.13,Participação dos acionistas controladores_Transferência de ações em tesouraria pelo período de ações,0.0,01027058,2024-12-31
DMPL,IND,8.14,Participação dos acionistas controladores_Cancelamento de ações,-286495000.0,01027058,2024-12-31
DMPL,IND,8.16,Participação dos acionistas controladores_Dividendos provisionados: Dividendos intermediários,-3388349000.0,01027058,2024-12-31
DMPL,IND,8.17,Participação dos acionistas controladores_Dividendos provisionados: Dividendos mínimos obrigatórios,-431651000.0,01027058,2024-12-31
DMPL,IND,8.19,Participação dos acionistas controladores_Outros resultados abrangentes: Ajuste de avaliação patrimonial de instrumentos financeiros,-958000.0,01027058,2024-12-31
DMPL,IND,9,Participação dos Acionistas não controladores,7984500000.0,01027058,2024-12-31
DMPL,IND,9.2,Participação dos Acionistas não controladores_Ações restritas outorgadas,0.0,01027058,2024-12-31
DMPL,IND,9.4,Participação dos Acionistas não controladores_Lucro líquido do exercício,330705000.0,01027058,2024-12-31
DMPL,IND,9.6,Participação dos Acionistas não controladores_Juros sobre o capital próprio pagos,0.0,01027058,2024-12-31
DMPL,IND,9.8,Participação dos Acionistas não controladores_Destinação sobre o lucro líquido do exercício: Reserva de Orçamento de Capital,0.0,01027058,2024-12-31
DMPL,IND,9.10,Participação dos Acionistas não controladores_Outros resultados abrangentes: Variação cambial sobre investimento líquido no exterior,0.0,01027058,2024-12-31
DMPL,IND,9.12,Participação dos Acionistas não controladores_Efeito dos acionistas não controladores sobre entidades consolidadas,-2395292000.0,01027058,2024-12-31
DMPL,IND,9.13,Participação dos Acionistas não controladores_Transferência de ações em tesouraria pelo período de ações,0.0,01027058,2024-12-31
DMPL,IND,9.14,Participação dos Acionistas não controladores_Cancelamento de ações,0.0,01027058,2024-12-31
DMPL,IND,9.16,Participação dos Acionistas não controladores_Dividendos provisionados: Dividendos intermediários,0.0,01027058,2024-12-31
DMPL,IND,9.17,Participação dos Acionistas não controladores_Dividendos provisionados: Dividendos mínimos obrigatórios,0.0,01027058,2024-12-31
DMPL,IND,9.19,Participação dos Acionistas não controladores_Outros resultados abrangentes: Ajuste de avaliação patrimonial de instrumentos financeiros,-412000.0,01027058,2024-12-31
DMPL,IND,10,Total do Patrimônio líquido,17211373000.0,01027058,2024-12-31
